img,res,prediction_value
4345,lion_less_mane,1
4179,lion_less_mane,1
4423,lion_less_mane,1
4653,lion_less_mane,1
1328,lion_less_mane,1
3537,lion_less_mane,1
516,lion_less_mane,1
94,lion_less_mane,1
4300,lion_less_mane,1
2488,lion_less_mane,1
2572,lion_less_mane,1
4711,lion_less_mane,1
4570,lion_less_mane,1
1812,lion_less_mane,1
2460,lion_less_mane,1
3997,lion_less_mane,1
2114,lion_less_mane,1
2227,lion_less_mane,1
697,lion_less_mane,1
1586,lion_less_mane,1
292,lion_less_mane,1
3835,lion_less_mane,1
4244,lion_less_mane,1
4158,lion_less_mane,1
1629,lion_less_mane,1
1391,lion_less_mane,1
152,lion_less_mane,1
2217,lion_less_mane,1
1254,lion_less_mane,1
1940,lion_less_mane,1
3961,lion_less_mane,1
1838,lion_less_mane,1
403,lion_less_mane,1
3495,lion_less_mane,1
3407,lion_less_mane,1
2775,lion_less_mane,1
4168,lion_less_mane,1
460,lion_less_mane,1
1215,lion_less_mane,1
3230,lion_less_mane,1
1648,lion_less_mane,1
4194,lion_less_mane,1
4629,lion_less_mane,1
2135,lion_less_mane,1
1851,lion_less_mane,1
3394,lion_less_mane,1
2637,lion_less_mane,1
4104,lion_less_mane,1
3443,lion_less_mane,1
2866,lion_less_mane,1
1220,lion_less_mane,1
2161,lion_less_mane,1
4392,lion_less_mane,1
888,lion_less_mane,1
4335,lion_less_mane,1
425,lion_less_mane,1
3871,lion_less_mane,1
847,lion_less_mane,1
909,lion_less_mane,1
4730,lion_less_mane,1
3671,lion_less_mane,1
976,lion_less_mane,1
4280,lion_less_mane,1
1695,lion_less_mane,1
305,lion_less_mane,1
1510,lion_less_mane,1
1348,lion_less_mane,1
741,lion_less_mane,1
4502,lion_less_mane,1
4317,lion_less_mane,1
998,lion_less_mane,1
1847,lion_less_mane,1
987,lion_less_mane,1
4023,lion_less_mane,1
4037,lion_less_mane,1
1732,lion_less_mane,1
4210,lion_less_mane,1
908,lion_less_mane,1
1438,lion_less_mane,1
3066,lion_less_mane,1
3347,lion_less_mane,1
3608,lion_less_mane,1
1636,lion_less_mane,1
2647,lion_less_mane,1
3917,lion_less_mane,1
1785,lion_less_mane,1
1369,lion_less_mane,1
3595,lion_less_mane,1
1221,lion_less_mane,1
2095,lion_less_mane,1
4352,lion_less_mane,1
3583,lion_less_mane,1
3528,lion_less_mane,1
4686,lion_less_mane,1
2260,lion_less_mane,1
4295,lion_less_mane,1
2108,lion_less_mane,1
3297,lion_less_mane,1
2952,lion_less_mane,1
4416,lion_less_mane,1
3539,lion_less_mane,1
168,lion_less_mane,1
3558,lion_less_mane,1
3390,lion_less_mane,1
4620,lion_less_mane,1
4160,lion_less_mane,1
1153,lion_less_mane,1
161,lion_less_mane,1
2332,lion_less_mane,1
21,lion_less_mane,1
2779,lion_less_mane,1
679,lion_less_mane,1
2084,lion_less_mane,1
1396,lion_less_mane,1
4425,lion_less_mane,1
3796,lion_less_mane,1
3582,lion_less_mane,1
2202,lion_less_mane,1
4243,lion_less_mane,1
3620,lion_less_mane,1
739,lion_less_mane,1
3771,lion_less_mane,1
2551,lion_less_mane,1
84,lion_less_mane,1
907,lion_less_mane,1
4616,lion_less_mane,1
3218,lion_less_mane,1
2366,lion_less_mane,1
2561,lion_less_mane,1
170,lion_less_mane,1
2105,lion_less_mane,1
224,lion_less_mane,1
338,lion_less_mane,1
3492,lion_less_mane,1
3385,lion_less_mane,1
1581,lion_less_mane,1
356,lion_less_mane,1
1042,lion_less_mane,1
4520,lion_less_mane,1
1255,lion_less_mane,1
2510,lion_less_mane,1
712,lion_less_mane,1
1070,lion_less_mane,1
2954,lion_less_mane,1
856,lion_less_mane,1
350,lion_less_mane,1
779,lion_less_mane,1
1169,lion_less_mane,1
1389,lion_less_mane,1
42,lion_less_mane,1
2008,lion_less_mane,1
634,lion_less_mane,1
4647,lion_less_mane,1
1111,lion_less_mane,1
4209,lion_less_mane,1
3717,lion_less_mane,1
546,lion_less_mane,1
2782,lion_less_mane,1
1844,lion_less_mane,1
3584,lion_less_mane,1
4260,lion_less_mane,1
3637,lion_less_mane,1
2199,lion_less_mane,1
4205,lion_less_mane,0.9999999
344,lion_less_mane,0.9999999
3371,lion_less_mane,0.9999999
332,lion_less_mane,0.9999999
1990,lion_less_mane,0.9999999
2412,lion_less_mane,0.9999999
3378,lion_less_mane,0.9999999
3348,lion_less_mane,0.9999999
2602,lion_less_mane,0.9999999
208,lion_less_mane,0.9999999
1527,lion_less_mane,0.9999999
33,lion_less_mane,0.9999999
2450,lion_less_mane,0.9999999
4657,lion_less_mane,0.9999999
121,lion_less_mane,0.9999999
556,lion_less_mane,0.9999999
2149,lion_less_mane,0.9999999
409,lion_less_mane,0.99999976
2498,lion_less_mane,0.99999976
1163,lion_less_mane,0.99999976
3057,lion_less_mane,0.99999976
2862,lion_less_mane,0.99999976
166,lion_less_mane,0.99999976
4306,lion_less_mane,0.99999964
2798,lion_less_mane,0.99999964
3387,lion_less_mane,0.99999964
163,lion_less_mane,0.99999964
3398,lion_less_mane,0.99999964
2778,lion_less_mane,0.9999995
1890,lion_less_mane,0.9999995
603,lion_less_mane,0.9999995
4292,lion_less_mane,0.9999994
62,lion_less_mane,0.9999994
898,lion_less_mane,0.9999994
209,lion_less_mane,0.9999993
1504,lion_less_mane,0.99999917
1057,lion_less_mane,0.99999917
3994,lion_less_mane,0.99999905
614,lion_less_mane,0.99999905
4226,lion_less_mane,0.9999989
1995,lion_less_mane,0.9999987
799,lion_less_mane,0.9999987
2587,lion_less_mane,0.99999857
4681,lion_less_mane,0.99999845
51,lion_less_mane,0.9999982
1154,lion_less_mane,0.9999975
3455,lion_less_mane,0.99999714
4479,lion_less_mane,0.99999714
2841,lion_less_mane,0.999997
1608,lion_less_mane,0.999997
2843,lion_less_mane,0.9999969
1222,lion_less_mane,0.99999654
1295,lion_less_mane,0.9999963
367,lion_less_mane,0.99999595
3648,lion_less_mane,0.999995
1194,lion_less_mane,0.99999464
2618,lion_less_mane,0.99999404
3557,lion_less_mane,0.9999932
351,lion_less_mane,0.99999225
1167,lion_less_mane,0.99999106
2234,lion_less_mane,0.9999894
882,lion_less_mane,0.9999877
16,lion_less_mane,0.9999875
689,lion_less_mane,0.99998736
1083,lion_less_mane,0.99998665
2064,lion_less_mane,0.9999865
3155,lion_less_mane,0.99998593
1753,lion_less_mane,0.9999858
1830,lion_less_mane,0.99998546
3745,lion_less_mane,0.99998367
4354,lion_less_mane,0.99997914
2527,lion_less_mane,0.999977
171,lion_less_mane,0.9999758
681,lion_less_mane,0.99997485
1147,lion_less_mane,0.9999721
3136,lion_less_mane,0.9999702
1312,lion_less_mane,0.9999653
2806,lion_less_mane,0.9999634
819,lion_less_mane,0.9999571
4410,lion_less_mane,0.9999535
3885,lion_less_mane,0.9999443
4673,lion_less_mane,0.9999294
1303,lion_less_mane,0.99991167
19,lion_less_mane,0.9999087
2347,lion_less_mane,0.9998938
1798,lion_less_mane,0.999892
2491,lion_less_mane,0.99988234
2249,lion_less_mane,0.9998764
1400,lion_less_mane,0.99987066
1974,lion_less_mane,0.9998673
3825,lion_less_mane,0.9998641
411,lion_less_mane,0.9998505
3499,lion_less_mane,0.9998233
3660,lion_less_mane,0.99981135
4157,lion_less_mane,0.9998084
4272,lion_less_mane,0.999762
2523,lion_less_mane,0.9996891
4357,lion_less_mane,0.99968517
1672,lion_less_mane,0.9996835
3615,lion_less_mane,0.9996803
4164,lion_less_mane,0.9996402
1872,lion_less_mane,0.999617
3072,lion_less_mane,0.99948466
4214,lion_less_mane,0.9994824
3713,lion_less_mane,0.99942124
1967,lion_less_mane,0.9992687
2312,lion_less_mane,0.9990336
1494,lion_less_mane,0.9989838
3181,lion_less_mane,0.9988331
1782,lion_less_mane,0.9987515
4636,lion_less_mane,0.9985421
2243,lion_less_mane,0.99843866
2839,lion_less_mane,0.99824536
3814,lion_less_mane,0.998094
2155,lion_less_mane,0.9978527
1321,lion_less_mane,0.9974037
3586,lion_less_mane,0.9972881
213,lion_less_mane,0.9968363
1174,lion_less_mane,0.9968039
1741,lion_less_mane,0.995786
2598,lion_less_mane,0.9910954
2348,lion_less_mane,0.9857342
4524,lion_less_mane,0.98537153
3003,lion_less_mane,0.982876
555,lion_less_mane,0.97931427
1905,lion_less_mane,0.9752371
1444,lion_less_mane,0.957437
4006,lion_less_mane,0.9540194
1216,lion_less_mane,0.95347804
2091,lion_less_mane,0.9450998
1251,lion_less_mane,0.9342477
1317,lion_less_mane,0.9223029
1718,lion_less_mane,0.9113552
4720,lion_less_mane,0.8540289
4521,lion_less_mane,0.70427394
458,lion_less_mane,0.6752637
415,lion_less_mane,0.577049
2634,orange_tiger,0.9999999
1039,orange_tiger,0.9999995
201,orange_tiger,0.9999994
2720,orange_tiger,0.9999993
874,orange_tiger,0.9999989
3334,orange_tiger,0.999998
3170,orange_tiger,0.999997
4433,orange_tiger,0.999997
1478,orange_tiger,0.9999968
2547,orange_tiger,0.99999607
1771,orange_tiger,0.9999933
3261,orange_tiger,0.999992
4533,orange_tiger,0.99999154
953,orange_tiger,0.99998915
2385,orange_tiger,0.99998915
1141,orange_tiger,0.9999876
3691,orange_tiger,0.99997413
1632,orange_tiger,0.99996114
2867,orange_tiger,0.99996066
2166,orange_tiger,0.9999517
4145,orange_tiger,0.999951
4232,orange_tiger,0.999946
1298,orange_tiger,0.9999436
2298,orange_tiger,0.9999391
4072,orange_tiger,0.9999354
1870,orange_tiger,0.9999336
12,orange_tiger,0.9999218
1841,orange_tiger,0.9999217
1590,orange_tiger,0.9999106
1148,orange_tiger,0.9999094
3711,orange_tiger,0.99990726
3504,orange_tiger,0.99988747
4041,orange_tiger,0.99988544
970,orange_tiger,0.999881
3447,orange_tiger,0.9998704
4118,orange_tiger,0.9998702
2680,orange_tiger,0.99985063
2697,orange_tiger,0.99983346
473,orange_tiger,0.99981874
3175,orange_tiger,0.999811
559,orange_tiger,0.9998011
2884,orange_tiger,0.9997695
1086,orange_tiger,0.9997682
269,orange_tiger,0.9997534
3593,orange_tiger,0.9997147
3636,orange_tiger,0.9996884
3340,orange_tiger,0.9996828
4062,orange_tiger,0.9996748
966,orange_tiger,0.99965215
1211,orange_tiger,0.99963474
742,orange_tiger,0.99962366
2939,orange_tiger,0.9996106
2128,orange_tiger,0.9996086
3360,orange_tiger,0.9995994
2117,orange_tiger,0.99959093
853,orange_tiger,0.99958616
139,orange_tiger,0.9995485
4615,orange_tiger,0.9995484
1551,orange_tiger,0.99954283
4645,orange_tiger,0.99944264
2914,orange_tiger,0.9994369
3380,orange_tiger,0.99941695
3486,orange_tiger,0.99941206
641,orange_tiger,0.9993862
2418,orange_tiger,0.9993826
4644,orange_tiger,0.99932504
3579,orange_tiger,0.9993248
2365,orange_tiger,0.99932253
4593,orange_tiger,0.99928325
2898,orange_tiger,0.9992513
3197,orange_tiger,0.99924976
2890,orange_tiger,0.99919707
1519,orange_tiger,0.99917716
27,orange_tiger,0.99917525
2314,orange_tiger,0.99917275
845,orange_tiger,0.99915135
1441,orange_tiger,0.9991423
1571,orange_tiger,0.99903595
3941,orange_tiger,0.99901354
3415,orange_tiger,0.9989956
3216,orange_tiger,0.99899334
457,orange_tiger,0.9989385
1071,orange_tiger,0.9989385
880,orange_tiger,0.9989273
36,orange_tiger,0.9988759
4094,orange_tiger,0.998871
3978,orange_tiger,0.9988519
598,orange_tiger,0.9987754
624,orange_tiger,0.9987733
480,orange_tiger,0.9987562
3343,orange_tiger,0.99874204
3179,orange_tiger,0.998727
2607,orange_tiger,0.99868745
1746,orange_tiger,0.99862516
134,orange_tiger,0.9985886
2556,orange_tiger,0.9985739
2874,orange_tiger,0.99847275
1346,orange_tiger,0.9984035
599,orange_tiger,0.99837154
3862,orange_tiger,0.9983537
2643,orange_tiger,0.9983071
129,orange_tiger,0.99828124
475,orange_tiger,0.99827063
3396,orange_tiger,0.998252
3597,orange_tiger,0.998198
1502,orange_tiger,0.99812883
1946,orange_tiger,0.9981225
3986,orange_tiger,0.9981013
4323,orange_tiger,0.9980684
3641,orange_tiger,0.99804723
3162,orange_tiger,0.99791867
4337,orange_tiger,0.9978942
2576,orange_tiger,0.9978897
1823,orange_tiger,0.99783534
4444,orange_tiger,0.997761
4274,orange_tiger,0.99776053
1486,orange_tiger,0.997692
2097,orange_tiger,0.9976623
2730,orange_tiger,0.9976591
2476,orange_tiger,0.9976465
552,orange_tiger,0.9976386
1394,orange_tiger,0.99759525
413,orange_tiger,0.99756575
2205,orange_tiger,0.9974727
835,orange_tiger,0.99744946
3252,orange_tiger,0.99738795
355,orange_tiger,0.9972953
2297,orange_tiger,0.99710995
1899,orange_tiger,0.99703753
347,orange_tiger,0.99681324
1789,orange_tiger,0.9967464
3362,orange_tiger,0.99667776
1849,orange_tiger,0.99663615
2872,orange_tiger,0.99635565
69,orange_tiger,0.99623626
831,orange_tiger,0.99560463
3864,orange_tiger,0.99558395
2494,orange_tiger,0.9950394
1062,orange_tiger,0.9946108
3666,orange_tiger,0.9945867
3005,orange_tiger,0.9944259
1887,orange_tiger,0.9943527
4125,orange_tiger,0.99429107
4212,orange_tiger,0.99426526
963,orange_tiger,0.9941056
2092,orange_tiger,0.99392265
1460,orange_tiger,0.9937867
325,orange_tiger,0.99347055
1159,orange_tiger,0.99334794
1449,orange_tiger,0.9930982
3855,orange_tiger,0.993068
2855,orange_tiger,0.99297696
2461,orange_tiger,0.99274397
4714,orange_tiger,0.9926664
2137,orange_tiger,0.992034
4277,orange_tiger,0.99202126
1247,orange_tiger,0.9912894
1949,orange_tiger,0.9912441
2428,orange_tiger,0.9910823
745,orange_tiger,0.9910382
3923,orange_tiger,0.990794
2283,orange_tiger,0.9905212
1458,orange_tiger,0.99037534
3153,orange_tiger,0.99002844
2784,orange_tiger,0.9898816
3330,orange_tiger,0.9898673
2982,orange_tiger,0.9893946
1731,orange_tiger,0.9890519
2554,orange_tiger,0.98876405
4530,orange_tiger,0.98872375
2926,orange_tiger,0.98866886
1833,orange_tiger,0.98848754
3109,orange_tiger,0.9875842
2083,orange_tiger,0.9873898
1036,orange_tiger,0.9873741
707,orange_tiger,0.9864694
1284,orange_tiger,0.9862758
1932,orange_tiger,0.98583347
4287,orange_tiger,0.9858279
4349,orange_tiger,0.98580027
706,orange_tiger,0.98332745
4518,orange_tiger,0.98039997
77,orange_tiger,0.97808754
803,orange_tiger,0.9779815
3182,orange_tiger,0.977042
569,orange_tiger,0.9763727
2611,orange_tiger,0.9761054
2860,orange_tiger,0.9750406
604,orange_tiger,0.9728995
946,orange_tiger,0.9694486
3900,orange_tiger,0.9681054
3645,orange_tiger,0.966651
2727,orange_tiger,0.96516734
2393,orange_tiger,0.96252185
1050,orange_tiger,0.96136034
1066,orange_tiger,0.9608995
3413,orange_tiger,0.95996577
1607,orange_tiger,0.95927525
612,orange_tiger,0.95864964
3730,orange_tiger,0.9568948
275,orange_tiger,0.95419043
828,orange_tiger,0.9516135
532,orange_tiger,0.9509492
4269,orange_tiger,0.9508429
1334,orange_tiger,0.9492305
3235,orange_tiger,0.9446871
116,orange_tiger,0.94324404
3424,orange_tiger,0.943231
590,orange_tiger,0.9397904
1412,orange_tiger,0.93903154
4501,orange_tiger,0.93870324
3374,orange_tiger,0.93191004
3395,orange_tiger,0.92710763
867,orange_tiger,0.924759
994,orange_tiger,0.92272466
1883,orange_tiger,0.9211019
643,orange_tiger,0.9145778
3192,orange_tiger,0.9097693
4565,orange_tiger,0.9035988
1813,orange_tiger,0.8941995
3338,orange_tiger,0.8847257
3714,orange_tiger,0.8847153
1829,orange_tiger,0.8621926
537,orange_tiger,0.85952425
2222,orange_tiger,0.8572451
3489,orange_tiger,0.8549138
730,orange_tiger,0.81852645
1832,orange_tiger,0.79780346
4487,orange_tiger,0.78148115
4078,orange_tiger,0.7809058
1276,orange_tiger,0.7730467
1390,orange_tiger,0.7727871
487,orange_tiger,0.7580615
1936,orange_tiger,0.7311072
784,orange_tiger,0.7180589
2058,orange_tiger,0.6931372
4130,orange_tiger,0.68023133
4668,orange_tiger,0.66729945
2071,orange_tiger,0.63453656
2263,orange_tiger,0.62934273
3675,orange_tiger,0.6246554
2585,orange_tiger,0.6178946
529,orange_tiger,0.6155607
549,orange_tiger,0.6103904
925,orange_tiger,0.60242194
1862,orange_tiger,0.57878697
2733,orange_tiger,0.5722673
520,orange_tiger,0.5609034
353,orange_tiger,0.5597766
2115,orange_tiger,0.52288854
2441,orange_tiger,0.5066231
2170,snpw_leopard,1
1063,snpw_leopard,1
3481,snpw_leopard,1
4405,snpw_leopard,1
3041,snpw_leopard,1
2668,snpw_leopard,1
3038,snpw_leopard,1
2629,snpw_leopard,1
2623,snpw_leopard,1
2375,snpw_leopard,1
4575,snpw_leopard,1
2907,snpw_leopard,1
2269,snpw_leopard,1
3290,snpw_leopard,1
2726,snpw_leopard,1
669,snpw_leopard,1
2455,snpw_leopard,1
2244,snpw_leopard,1
3556,snpw_leopard,1
2667,snpw_leopard,1
974,snpw_leopard,1
2938,snpw_leopard,1
3206,snpw_leopard,1
1098,snpw_leopard,1
103,snpw_leopard,1
2342,snpw_leopard,1
2158,snpw_leopard,1
1957,snpw_leopard,1
2259,snpw_leopard,1
3391,snpw_leopard,1
4634,snpw_leopard,1
1828,snpw_leopard,1
1814,snpw_leopard,1
3430,snpw_leopard,1
2696,snpw_leopard,1
4175,snpw_leopard,1
248,snpw_leopard,1
718,snpw_leopard,1
3210,snpw_leopard,1
1992,snpw_leopard,1
3067,snpw_leopard,1
176,snpw_leopard,1
2903,snpw_leopard,1
1693,snpw_leopard,1
276,snpw_leopard,1
1481,snpw_leopard,1
3375,snpw_leopard,1
4562,snpw_leopard,1
4142,snpw_leopard,1
2515,snpw_leopard,1
433,snpw_leopard,1
2785,snpw_leopard,1
1529,snpw_leopard,1
3764,snpw_leopard,1
4265,snpw_leopard,1
2043,snpw_leopard,1
4271,snpw_leopard,1
3409,snpw_leopard,1
2315,snpw_leopard,1
2626,snpw_leopard,1
1015,snpw_leopard,1
3902,snpw_leopard,1
587,snpw_leopard,1
2553,snpw_leopard,1
3318,snpw_leopard,1
4573,snpw_leopard,1
695,snpw_leopard,1
158,snpw_leopard,1
290,snpw_leopard,1
1238,snpw_leopard,1
58,snpw_leopard,1
1418,snpw_leopard,1
2442,snpw_leopard,1
1795,snpw_leopard,1
2799,snpw_leopard,1
1392,snpw_leopard,1
4155,snpw_leopard,1
1585,snpw_leopard,1
1411,snpw_leopard,1
1025,snpw_leopard,1
1825,snpw_leopard,1
1802,snpw_leopard,1
2536,snpw_leopard,1
3751,snpw_leopard,1
1922,snpw_leopard,1
1739,snpw_leopard,1
283,snpw_leopard,1
1537,snpw_leopard,1
2391,snpw_leopard,1
4251,snpw_leopard,1
2173,snpw_leopard,1
4235,snpw_leopard,1
1487,snpw_leopard,1
490,snpw_leopard,1
370,snpw_leopard,1
1245,snpw_leopard,1
757,snpw_leopard,1
1171,snpw_leopard,1
1177,snpw_leopard,1
2272,snpw_leopard,1
4474,snpw_leopard,1
1232,snpw_leopard,1
3860,snpw_leopard,1
2042,snpw_leopard,1
3102,snpw_leopard,1
4181,snpw_leopard,1
2838,snpw_leopard,1
3142,snpw_leopard,1
1419,snpw_leopard,1
1019,snpw_leopard,1
1146,snpw_leopard,1
1475,snpw_leopard,1
3837,snpw_leopard,1
3233,snpw_leopard,1
4001,snpw_leopard,1
2617,snpw_leopard,1
1945,snpw_leopard,1
343,snpw_leopard,1
4007,snpw_leopard,1
3662,snpw_leopard,1
2590,snpw_leopard,1
3354,snpw_leopard,1
2324,snpw_leopard,1
3110,snpw_leopard,1
4282,snpw_leopard,1
2351,snpw_leopard,1
4385,snpw_leopard,1
2380,snpw_leopard,1
148,snpw_leopard,1
4304,snpw_leopard,1
1100,snpw_leopard,1
45,snpw_leopard,1
671,snpw_leopard,1
4574,snpw_leopard,1
1088,snpw_leopard,1
389,snpw_leopard,1
3916,snpw_leopard,1
580,snpw_leopard,1
1736,snpw_leopard,1
3800,snpw_leopard,1
194,snpw_leopard,1
2462,snpw_leopard,1
943,snpw_leopard,1
4360,snpw_leopard,1
3154,snpw_leopard,1
3974,snpw_leopard,1
2535,snpw_leopard,1
1611,snpw_leopard,1
2691,snpw_leopard,1
63,snpw_leopard,1
4273,snpw_leopard,1
4043,snpw_leopard,1
1604,snpw_leopard,1
462,snpw_leopard,1
2065,snpw_leopard,1
2070,snpw_leopard,0.9999999
2986,snpw_leopard,0.9999999
4635,snpw_leopard,0.9999999
64,snpw_leopard,0.9999999
28,snpw_leopard,0.9999999
4682,snpw_leopard,0.9999999
1233,snpw_leopard,0.9999999
2096,snpw_leopard,0.9999999
3694,snpw_leopard,0.9999999
493,snpw_leopard,0.9999999
4319,snpw_leopard,0.9999999
4322,snpw_leopard,0.9999999
1737,snpw_leopard,0.99999976
905,snpw_leopard,0.99999976
3614,snpw_leopard,0.99999976
4492,snpw_leopard,0.99999976
3339,snpw_leopard,0.99999976
4676,snpw_leopard,0.99999976
1135,snpw_leopard,0.99999976
2677,snpw_leopard,0.99999976
2277,snpw_leopard,0.99999976
3317,snpw_leopard,0.99999964
2507,snpw_leopard,0.99999964
330,snpw_leopard,0.99999964
4468,snpw_leopard,0.99999964
4340,snpw_leopard,0.99999964
2265,snpw_leopard,0.9999995
3088,snpw_leopard,0.9999995
2600,snpw_leopard,0.9999995
1699,snpw_leopard,0.9999995
1447,snpw_leopard,0.9999995
2566,snpw_leopard,0.9999995
1761,snpw_leopard,0.9999995
1871,snpw_leopard,0.9999994
957,snpw_leopard,0.9999994
2760,snpw_leopard,0.9999994
1383,snpw_leopard,0.9999994
2586,snpw_leopard,0.9999993
3563,snpw_leopard,0.9999993
3719,snpw_leopard,0.9999993
3115,snpw_leopard,0.99999917
4472,snpw_leopard,0.99999905
1986,snpw_leopard,0.99999905
4376,snpw_leopard,0.99999905
4637,snpw_leopard,0.9999988
358,snpw_leopard,0.9999988
4560,snpw_leopard,0.99999857
2503,snpw_leopard,0.99999857
4307,snpw_leopard,0.9999982
2484,snpw_leopard,0.99999785
1573,snpw_leopard,0.99999785
4461,snpw_leopard,0.99999774
359,snpw_leopard,0.99999774
1721,snpw_leopard,0.99999774
4293,snpw_leopard,0.9999975
2817,snpw_leopard,0.99999726
3014,snpw_leopard,0.999997
369,snpw_leopard,0.999997
3419,snpw_leopard,0.9999968
2069,snpw_leopard,0.99999666
1624,snpw_leopard,0.9999962
2118,snpw_leopard,0.99999607
3858,snpw_leopard,0.999995
4018,snpw_leopard,0.999995
2465,snpw_leopard,0.9999944
1836,snpw_leopard,0.99999416
8,snpw_leopard,0.9999939
4393,snpw_leopard,0.99999094
1160,snpw_leopard,0.99998784
3121,snpw_leopard,0.9999876
3212,snpw_leopard,0.99998665
897,snpw_leopard,0.9999863
4284,snpw_leopard,0.99998534
1282,snpw_leopard,0.99998426
2606,snpw_leopard,0.99997973
3634,snpw_leopard,0.9999794
88,snpw_leopard,0.99997866
542,snpw_leopard,0.9999783
928,snpw_leopard,0.99997735
3163,snpw_leopard,0.9999682
3822,snpw_leopard,0.99996746
3061,snpw_leopard,0.9999608
964,snpw_leopard,0.99996054
1685,snpw_leopard,0.9999597
2295,snpw_leopard,0.99995804
2221,snpw_leopard,0.99995756
912,snpw_leopard,0.99995744
3148,snpw_leopard,0.9999553
3431,snpw_leopard,0.9999523
4696,snpw_leopard,0.9999441
2377,snpw_leopard,0.99994385
2016,snpw_leopard,0.9999428
2877,snpw_leopard,0.9999237
2818,snpw_leopard,0.99991775
17,snpw_leopard,0.9998833
3851,snpw_leopard,0.9998828
3280,snpw_leopard,0.99981385
544,snpw_leopard,0.9991074
1619,snpw_leopard,0.9985424
4294,snpw_leopard,0.99438864
363,snpw_leopard,0.98782533
3052,snpw_leopard,0.9858518
3889,snpw_leopard,0.97910345
352,snpw_leopard,0.9768196
3610,snpw_leopard,0.97326916
749,snpw_leopard,0.94005185
2670,snpw_leopard,0.8728335
1707,snpw_leopard,0.7128691
3470,snpw_leopard,0.6494326
1953,snpw_leopard,0.6303825
1349,snpw_leopard,0.5830403
3549,white_tiger,1
4476,white_tiger,1
1688,white_tiger,1
259,white_tiger,1
2963,white_tiger,1
2786,white_tiger,1
4178,white_tiger,1
4507,white_tiger,1
2374,white_tiger,1
1622,white_tiger,1
3029,white_tiger,1
3817,white_tiger,1
211,white_tiger,1
1633,white_tiger,1
4556,white_tiger,1
3655,white_tiger,1
136,white_tiger,1
2133,white_tiger,1
1800,white_tiger,1
3081,white_tiger,1
1796,white_tiger,1
4127,white_tiger,1
648,white_tiger,1
682,white_tiger,1
1184,white_tiger,1
182,white_tiger,1
3672,white_tiger,1
4126,white_tiger,1
1679,white_tiger,1
3810,white_tiger,1
3868,white_tiger,1
2509,white_tiger,1
1615,white_tiger,1
1700,white_tiger,1
3955,white_tiger,1
3773,white_tiger,1
440,white_tiger,1
1698,white_tiger,1
245,white_tiger,1
4109,white_tiger,1
99,white_tiger,1
231,white_tiger,1
286,white_tiger,1
2577,white_tiger,1
2195,white_tiger,1
1920,white_tiger,1
649,white_tiger,1
1445,white_tiger,1
927,white_tiger,1
2832,white_tiger,1
2658,white_tiger,1
108,white_tiger,1
119,white_tiger,1
1671,white_tiger,1
75,white_tiger,1
3476,white_tiger,1
1910,white_tiger,1
2969,white_tiger,1
3426,white_tiger,1
2756,white_tiger,1
4484,white_tiger,1
2383,white_tiger,1
2594,white_tiger,1
752,white_tiger,1
4090,white_tiger,1
978,white_tiger,1
879,white_tiger,1
3341,white_tiger,1
2546,white_tiger,1
1738,white_tiger,1
3225,white_tiger,1
466,white_tiger,1
2384,white_tiger,1
3350,white_tiger,1
2738,white_tiger,1
3633,white_tiger,1
1431,white_tiger,1
4331,white_tiger,1
1930,white_tiger,1
4666,white_tiger,1
1674,white_tiger,1
4490,white_tiger,1
1208,white_tiger,1
3553,white_tiger,1
608,white_tiger,1
1956,white_tiger,1
2875,white_tiger,1
3015,white_tiger,1
1553,white_tiger,1
3080,white_tiger,1
147,white_tiger,1
2712,white_tiger,1
2608,white_tiger,1
2175,white_tiger,1
710,white_tiger,1
3702,white_tiger,1
627,white_tiger,1
488,white_tiger,1
1198,white_tiger,1
3267,white_tiger,1
1013,white_tiger,1
602,white_tiger,1
3727,white_tiger,1
1436,white_tiger,1
3301,white_tiger,1
3590,white_tiger,1
3160,white_tiger,1
3165,white_tiger,0.9999999
900,white_tiger,0.9999999
1926,white_tiger,0.99999976
3799,white_tiger,0.99999964
1506,white_tiger,0.9999995
1670,white_tiger,0.9999995
427,white_tiger,0.9999994
3458,white_tiger,0.9999993
1031,white_tiger,0.99999917
311,white_tiger,0.99999905
3939,white_tiger,0.9999987
1362,white_tiger,0.9999981
2049,white_tiger,0.99999774
3312,white_tiger,0.99999654
1277,white_tiger,0.9999957
3979,white_tiger,0.9999876
852,white_tiger,0.9999871
230,white_tiger,0.99998546
4735,white_tiger,0.99998236
419,white_tiger,0.99997437
3471,white_tiger,0.99989974
1668,white_tiger,0.9998073
1649,white_tiger,0.99976236
2305,white_tiger,0.99960357
2974,white_tiger,0.9983595
1810,white_tiger,0.98438543
80,white_tiger,0.97519594
2525,white_tiger,0.90353036
1409,white_tiger,0.880316
3466,white_tiger,0.82569796
4288,white_tiger,0.7916962
317,young_fox,1
1205,young_fox,1
2231,young_fox,1
2505,young_fox,1
2767,young_fox,1
3462,young_fox,1
2037,young_fox,1
3448,young_fox,1
1601,young_fox,1
3019,young_fox,1
334,young_fox,1
4612,young_fox,1
3137,young_fox,1
4049,young_fox,1
2028,young_fox,1
2529,young_fox,1
1316,young_fox,1
3234,young_fox,1
3376,young_fox,1
1416,young_fox,1
4656,young_fox,1
4112,young_fox,1
